"mag_id","ko","cluster"
"L036_bin.1","K07713",5
"L036_bin.1","K07714",5
"L036_bin.1","K02481",5
"L036_bin.1","K02674",5
"L036_bin.1","K02673",5
"L036_bin.1","K02671",5
"L036_bin.1","K02672",5
"L036_bin.1","K08084",5
"L036_bin.1","K00958",5
"L036_bin.1","K01735",5
"L036_bin.1","K02567",5
"L036_bin.1","K02570",5
"L036_bin.1","K02573",5
"L036_bin.1","K02574",5
"L036_bin.1","K09116",5
"L036_bin.1","K14058",5
"L036_bin.1","K01693",5
"L036_bin.1","K02871",5
"L036_bin.1","K02996",5
"L036_bin.1","K00145",5
"L036_bin.1","K06173",5
"L036_bin.1","K06287",5
"L036_bin.1","K02314",5
"L036_bin.1","K04094",5
"L036_bin.1","K01251",5
"L036_bin.1","K00789",5
"L036_bin.1","K10780",5
"L036_bin.1","K00077",5
"L036_bin.1","K01951",5
"L036_bin.1","K03553",5
"L036_bin.1","K03742",5
"L036_bin.1","K03743",5
"L036_bin.1","K18707",5
"L036_bin.1","K09763",5
"L036_bin.1","K01687",5
"L036_bin.1","K02945",5
"L036_bin.1","K07566",5
"L036_bin.1","K00088",5
"L036_bin.1","K01951",5
"L036_bin.1","K00845",5
"L036_bin.1","K04767",5
"L036_bin.1","K02471",5
"L036_bin.1","K01210",5
"L036_bin.1","K03498",5
"L036_bin.1","K03499",5
"L036_bin.1","K03547",5
"L036_bin.1","K03546",5
"L036_bin.1","K03930",5
"L036_bin.1","K22450",5
"L036_bin.1","K08325",5
"L036_bin.1","K04771",5
"L036_bin.1","K03808",5
"L036_bin.1","K03808",5
"L036_bin.1","K06192",5
"L036_bin.1","K09857",5
"L036_bin.1","K01791",5
"L036_bin.1","K03814",5
"L036_bin.1","K25153",5
"L036_bin.1","K25151",5
"L036_bin.1","K01992",5
"L036_bin.1","K25152",5
"L036_bin.1","K01990",5
"L036_bin.1","K09858",5
"L036_bin.1","K11261",5
"L036_bin.1","K02013",5
"L036_bin.1","K02015",5
"L036_bin.1","K02016",5
"L036_bin.1","K05564",5
"L036_bin.1","K05563",5
"L036_bin.1","K05562",5
"L036_bin.1","K05569",5
"L036_bin.1","K05561",5
"L036_bin.1","K05560",5
"L036_bin.1","K05559",5
"L036_bin.1","K05565",5
"L036_bin.1","K05566",5
"L036_bin.1","K07713",5
"L036_bin.1","K07491",5
"L036_bin.1","K02040",5
"L036_bin.1","K02038",5
"L036_bin.1","K02037",5
"L036_bin.1","K21071",5
"L036_bin.1","K02039",5
"L036_bin.1","K02483",5
"L036_bin.1","K07636",5
"L036_bin.1","K02227",5
"L036_bin.1","K04720",5
"L036_bin.1","K19221",5
"L036_bin.1","K19745",5
"L036_bin.1","K02237",5
"L036_bin.1","K07711",5
"L036_bin.1","K07715",5
"L036_bin.1","K10563",5
"L036_bin.1","K06133",5
"L036_bin.1","K03558",5
"L036_bin.1","K00067",5
"L036_bin.1","K00973",5
"L036_bin.1","K01663",5
"L036_bin.1","K02501",5
"L036_bin.1","K03704",5
"L036_bin.1","K14170",5
"L036_bin.1","K04518",5
"L036_bin.1","K02030",5
"L036_bin.1","K02029",5
"L036_bin.1","K02029",5
"L036_bin.1","K00104",5
"L036_bin.1","K03639",5
"L036_bin.1","K25706",5
"L036_bin.1","K02528",5
"L036_bin.1","K07052",5
"L036_bin.1","K09928",5
"L036_bin.1","K09928",5
"L036_bin.1","K00700",5
"L036_bin.1","K13688",5
"L036_bin.1","K02482",5
"L036_bin.1","K13587",5
"L036_bin.1","K13587",5
"L036_bin.1","K02482",5
"L036_bin.1","K11443",5
"L036_bin.1","K14445",5
"L036_bin.1","K02050",5
"L036_bin.1","K03325",5
"L036_bin.1","K02437",5
"L036_bin.1","K00282",5
"L036_bin.1","K00283",5
"L036_bin.1","K03644",5
"L036_bin.1","K07075",5
"L036_bin.1","K07168",5
"L036_bin.1","K07168",5
"L036_bin.1","K01356",5
"L036_bin.1","K25181",5
"L036_bin.1","K01992",5
"L036_bin.1","K25180",5
"L036_bin.1","K01992",5
"L036_bin.1","K06168",5
"L036_bin.1","K01756",5
"L036_bin.1","K07462",5
"L036_bin.1","K00791",5
"L036_bin.1","K02237",5
"L036_bin.1","K01649",5
"L036_bin.1","K00928",5
"L036_bin.1","K03216",5
"L036_bin.1","K00831",5
"L036_bin.1","K06941",5
"L036_bin.1","K10680",5
"L036_bin.1","K06218",5
"L036_bin.1","K01698",5
"L036_bin.1","K13599",5
"L036_bin.1","K13598",5
"L036_bin.1","K01710",5
"L036_bin.1","K01790",5
"L036_bin.1","K01147",5
"L036_bin.1","K03595",5
"L036_bin.1","K03797",5
"L036_bin.1","K22719",5
"L036_bin.1","K09811",5
"L036_bin.1","K09812",5
"L036_bin.1","K01091",5
"L036_bin.1","K03286",5
"L036_bin.1","K06897",5
"L036_bin.1","K10804",5
"L036_bin.1","K07491",5
"L036_bin.1","K00436",5
"L036_bin.1","K18007",5
"L036_bin.1","K05588",5
"L036_bin.1","K00335",5
"L036_bin.1","K04751",5
"L036_bin.1","K00241",5
"L036_bin.1","K01696",5
"L036_bin.1","K01695",5
"L036_bin.1","K08602",5
"L036_bin.1","K02657",5
"L036_bin.1","K01092",5
"L036_bin.1","K07056",5
"L036_bin.1","K07130",5
"L036_bin.1","K00036",5
"L036_bin.1","K00033",5
"L036_bin.1","K01638",5
"L036_bin.1","K04095",5
"L036_bin.1","K07803",5
"L036_bin.1","K02585",5
"L036_bin.1","K02591",5
"L036_bin.1","K02586",5
"L036_bin.1","K02590",5
"L036_bin.1","K02589",5
"L036_bin.1","K02588",5
"L036_bin.1","K02584",5
"L036_bin.1","K01640",5
"L036_bin.1","K02585",5
"L036_bin.1","K02592",5
"L036_bin.1","K02587",5
"L036_bin.1","K03320",5
"L036_bin.1","K06076",5
"L036_bin.1","K00974",5
"L036_bin.1","K09748",5
"L036_bin.1","K02600",5
"L036_bin.1","K02519",5
"L036_bin.1","K02834",5
"L036_bin.1","K06881",5
"L036_bin.1","K03177",5
"L036_bin.1","K02956",5
"L036_bin.1","K00962",5
"L036_bin.1","K03583",5
"L036_bin.1","K13587",5
"L036_bin.1","K20974",5
"L036_bin.1","K04652",5
"L036_bin.1","K04651",5
"L036_bin.1","K04655",5
"L036_bin.1","K04654",5
"L036_bin.1","K04653",5
"L036_bin.1","K02482",5
"L036_bin.1","K00259",5
"L036_bin.1","K00324",5
"L036_bin.1","K01740",5
"L036_bin.1","K03824",5
"L036_bin.1","K11942",5
"L036_bin.1","K09122",5
"L036_bin.1","K06911",5
"L036_bin.1","K15034",5
"L036_bin.1","K15255",5
"L036_bin.1","K02410",5
"L036_bin.1","K02409",5
"L036_bin.1","K02408",5
"L036_bin.1","K02388",5
"L036_bin.1","K02387",5
"L036_bin.1","K01174",5
"L036_bin.1","K03798",5
"L036_bin.1","K01867",5
"L036_bin.1","K01802",5
"L036_bin.1","K02527",5
"L036_bin.1","K01956",5
"L036_bin.1","K01955",5
"L036_bin.1","K03798",5
"L036_bin.1","K00796",5
"L036_bin.1","K22205",5
"L036_bin.1","K03667",5
"L036_bin.1","K01419",5
"L036_bin.1","K03733",5
"L036_bin.1","K04763",5
"L036_bin.1","K03602",5
"L036_bin.1","K13789",5
"L036_bin.1","K01662",5
"L036_bin.1","K08679",5
"L036_bin.1","K01624",5
"L036_bin.1","K03118",5
"L036_bin.1","K07713",5
"L036_bin.1","K00762",5
"L036_bin.1","K03665",5
"L036_bin.1","K01893",5
"L036_bin.1","K09949",5
"L036_bin.1","K00677",5
"L036_bin.1","K02372",5
"L036_bin.1","K02536",5
"L036_bin.1","K06864",5
"L036_bin.1","K03530",5
"L036_bin.1","K13587",5
"L036_bin.1","K00705",5
"L036_bin.1","K05343",5
"L036_bin.1","K00697",5
"L036_bin.1","K01087",5
"L036_bin.1","K03427",5
"L036_bin.1","K13993",5
"L036_bin.1","K01338",5
"L036_bin.1","K03110",5
"L036_bin.1","K05801",5
"L036_bin.1","K11358",5
"L036_bin.1","K03431",5
"L036_bin.1","K18672",5
"L036_bin.1","K19159",5
"L036_bin.1","K19158",5
"L036_bin.1","K05337",5
"L036_bin.1","K13587",5
"L036_bin.1","K07260",5
"L036_bin.1","K06203",5
"L036_bin.1","K01821",5
"L036_bin.1","K08301",5
"L036_bin.1","K00525",5
"L036_bin.1","K06217",5
"L036_bin.1","K03474",5
"L036_bin.1","K07042",5
"L036_bin.1","K05934",5
"L036_bin.1","K02189",5
"L036_bin.1","K05936",5
"L036_bin.1","K03394",5
"L036_bin.1","K00595",5
"L036_bin.1","K02188",5
"L036_bin.1","K06042",5
"L036_bin.1","K13587",5
"L036_bin.1","K01469",5
"L036_bin.1","K21563",5
"L036_bin.1","K10914",5
"L036_bin.1","K05601",5
"L036_bin.1","K09768",5
"L036_bin.1","K21088",5
"L036_bin.1","K00382",5
"L036_bin.1","K00647",5
"L036_bin.1","K16066",5
"L036_bin.1","K02217",5
"L036_bin.1","K18765",5
"L036_bin.1","K12541",5
"L036_bin.1","K12542",5
"L036_bin.1","K01406",5
"L036_bin.1","K02190",5
"L036_bin.1","K19221",5
"L036_bin.1","K02232",5
"L036_bin.1","K02016",5
"L036_bin.1","K06042",5
"L036_bin.1","K21900",5
"L036_bin.1","K21703",5
"L036_bin.1","K04085",5
"L036_bin.1","K06857",5
"L036_bin.1","K05773",5
"L036_bin.1","K06985",5
"L036_bin.1","K01883",5
"L036_bin.1","K12339",5
"L036_bin.1","K12543",5
"L036_bin.1","K03113",5
"L036_bin.1","K03314",5
"L036_bin.1","K08305",5
"L036_bin.1","K00175",5
"L036_bin.1","K00174",5
"L036_bin.1","K01866",5
"L036_bin.1","K18682",5
"L036_bin.1","K09892",5
"L036_bin.1","K08307",5
"L036_bin.1","K00175",5
"L036_bin.1","K00174",5
"L036_bin.1","K02500",5
"L036_bin.1","K07301",5
"L036_bin.1","K13075",5
"L036_bin.1","K17836",5
"L036_bin.1","K03593",5
"L036_bin.1","K01069",5
"L036_bin.1","K03833",5
"L036_bin.1","K11179",5
"L036_bin.1","K04075",5
"L036_bin.1","K14128",5
"L036_bin.1","K04656",5
"L036_bin.1","K04653",5
"L036_bin.1","K13587",5
"L036_bin.1","K03752",5
"L036_bin.1","K02380",5
"L036_bin.1","K00127",5
"L036_bin.1","K00124",5
"L036_bin.1","K14261",5
"L036_bin.1","K03610",5
"L036_bin.1","K03609",5
"L036_bin.1","K03608",5
"L036_bin.1","K09781",5
"L036_bin.1","K01007",5
"L036_bin.1","K01007",5
"L036_bin.1","K03575",5
"L036_bin.1","K03574",5
"L036_bin.1","K08218",5
"L036_bin.1","K01883",5
"L036_bin.1","K06990",5
"L036_bin.1","K12297",5
"L036_bin.1","K01823",5
"L036_bin.1","K00124",5
"L036_bin.1","K03798",5
"L036_bin.1","K01772",5
"L036_bin.1","K05837",5
"L036_bin.1","K05515",5
"L036_bin.1","K03571",5
"L036_bin.1","K03570",5
"L036_bin.1","K03569",5
"L036_bin.1","K00428",5
"L036_bin.1","K01647",5
"L036_bin.1","K02482",5
"L036_bin.1","K07090",5
"L036_bin.1","K07452",5
"L036_bin.1","K19147",5
"L036_bin.1","K01990",5
"L036_bin.1","K09951",5
"L036_bin.1","K15342",5
"L036_bin.1","K06940",5
"L036_bin.1","K01738",5
"L036_bin.1","K00640",5
"L036_bin.1","K00641",5
"L036_bin.1","K12141",5
"L036_bin.1","K12140",5
"L036_bin.1","K12137",5
"L036_bin.1","K03750",5
"L036_bin.1","K07219",5
"L036_bin.1","K03750",5
"L036_bin.1","K03738",5
"L036_bin.1","K03672",5
"L036_bin.1","K03671",5
"L036_bin.1","K00426",5
"L036_bin.1","K00425",5
"L036_bin.1","K03186",5
"L036_bin.1","K22960",5
"L036_bin.1","K03522",5
"L036_bin.1","K03521",5
"L036_bin.1","K00249",5
"L036_bin.1","K00648",5
"L036_bin.1","K03621",5
"L036_bin.1","K03574",5
"L036_bin.1","K06207",5
"L036_bin.1","K16566",5
"L036_bin.1","K06890",5
"L036_bin.1","K15986",5
"L036_bin.1","K21417",5
"L036_bin.1","K18904",5
"L036_bin.1","K18300",5
"L036_bin.1","K02005",5
"L036_bin.1","K02474",5
"L036_bin.1","K02036",5
"L036_bin.1","K01915",5
"L036_bin.1","K06142",5
"L036_bin.1","K09777",5
"L036_bin.1","K00942",5
"L036_bin.1","K03218",5
"L036_bin.1","K12062",5
"L036_bin.1","K12057",5
"L036_bin.1","K12072",5
"L036_bin.1","K00797",5
"L036_bin.1","K04568",5
"L036_bin.1","K02356",5
"L036_bin.1","K07095",5
"L036_bin.1","K19710",5
"L036_bin.1","K09817",5
"L036_bin.1","K04763",5
"L036_bin.1","K03809",5
"L036_bin.1","K07138",5
"L036_bin.1","K03625",5
"L036_bin.1","K00794",5
"L036_bin.1","K14652",5
"L036_bin.1","K01497",5
"L036_bin.1","K00793",5
"L036_bin.1","K02558",5
"L036_bin.1","K01924",5
"L036_bin.1","K04075",5
"L036_bin.1","K01890",5
"L036_bin.1","K01889",5
"L036_bin.1","K07226",5
"L036_bin.1","K09458",5
"L036_bin.1","K01808",5
"L036_bin.1","K07738",5
"L036_bin.1","K11752",5
"L036_bin.1","K00688",5
"L036_bin.1","K11753",5
"L036_bin.1","K00826",5
"L036_bin.1","K04078",5
"L036_bin.1","K01768",5
"L036_bin.1","K07478",5
"L036_bin.1","K06442",5
"L036_bin.1","K03641",5
"L036_bin.1","K07090",5
"L036_bin.1","K00428",5
"L036_bin.1","K03562",5
"L036_bin.1","K03561",5
"L036_bin.1","K03560",5
"L036_bin.1","K03559",5
"L036_bin.1","K05772",5
"L036_bin.1","K05772",5
"L036_bin.1","K03388",5
"L036_bin.1","K02482",5
"L036_bin.1","K02003",5
"L036_bin.1","K07484",5
"L036_bin.1","K20074",5
"L036_bin.1","K08177",5
"L036_bin.1","K13281",5
"L036_bin.1","K00053",5
"L036_bin.1","K06872",5
"L036_bin.1","K03701",5
"L036_bin.1","K03071",5
"L036_bin.1","K02224",5
"L036_bin.1","K07787",5
"L036_bin.1","K03975",5
"L036_bin.1","K06153",5
"L036_bin.1","K01952",5
"L036_bin.1","K00574",5
"L036_bin.1","K09701",5
"L036_bin.1","K00602",5
"L036_bin.1","K04762",5
"L036_bin.1","K09007",5
"L036_bin.1","K06013",5
"L036_bin.1","K02004",5
"L036_bin.1","K03424",5
"L036_bin.1","K06997",5
"L036_bin.1","K00012",5
"L036_bin.1","K19745",5
"L036_bin.1","K03524",5
"L036_bin.1","K01012",5
"L036_bin.1","K00833",5
"L036_bin.1","K03320",5
"L036_bin.1","K00971",5
"L036_bin.1","K07258",5
"L036_bin.1","K04088",5
"L036_bin.1","K00688",5
"L036_bin.1","K00174",5
"L036_bin.1","K00175",5
"L036_bin.1","K03977",5
"L036_bin.1","K07258",5
"L036_bin.1","K04767",5
"L036_bin.1","K16870",5
"L036_bin.1","K00721",5
"L036_bin.1","K13040",5
"L036_bin.1","K02004",5
"L036_bin.1","K04088",5
"L036_bin.1","K04087",5
"L036_bin.1","K18139",5
"L036_bin.1","K09951",5
"L036_bin.1","K15342",5
"L036_bin.1","K07464",5
"L036_bin.1","K00820",5
"L036_bin.1","K02346",5
"L036_bin.1","K03642",5
"L036_bin.1","K11785",5
"L036_bin.1","K11783",5
"L036_bin.1","K02014",5
"L036_bin.1","K03497",5
"L036_bin.1","K03496",5
"L036_bin.1","K02945",5
"L036_bin.1","K07095",5
"L036_bin.1","K03582",5
"L036_bin.1","K03702",5
"L036_bin.1","K13587",5
"L036_bin.1","K02004",5
"L036_bin.1","K19342",5
"L036_bin.1","K06925",5
"L036_bin.1","K09136",5
"L036_bin.1","K03497",5
"L036_bin.1","K02574",5
"L036_bin.1","K03581",5
"L036_bin.1","K07090",5
"L036_bin.1","K07089",5
"L036_bin.1","K02843",5
"L036_bin.1","K03273",5
"L036_bin.1","K00688",5
"L036_bin.1","K00059",5
"L036_bin.1","K02078",5
"L036_bin.1","K07219",5
"L036_bin.1","K07219",5
"L036_bin.1","K01776",5
"L036_bin.1","K00990",5
"L036_bin.1","K04751",5
"L036_bin.1","K03320",5
"L036_bin.1","K01961",5
"L036_bin.1","K03640",5
"L036_bin.1","K01840",5
"L036_bin.1","K04096",5
"L036_bin.1","K00768",5
"L036_bin.1","K15634",5
"L036_bin.1","K02226",5
"L036_bin.1","K09889",5
"L036_bin.1","K09701",5
"L036_bin.1","K12064",5
"L036_bin.1","K12065",5
"L036_bin.1","K01952",5
"L036_bin.1","K23777",5
"L036_bin.1","K02004",5
"L036_bin.1","K01647",5
"L036_bin.1","K03585",5
"L036_bin.1","K12065",5
"L036_bin.1","K12066",5
"L036_bin.1","K00177",5
"L036_bin.1","K26392",5
"L036_bin.1","K16868",5
"L036_bin.1","K09136",5
"L036_bin.1","K06877",5
"L036_bin.1","K07054",5
"L036_bin.1","K01153",5
"L036_bin.1","K05799",5
"L036_bin.1","K03455",5
"L036_bin.1","K03555",5
"L036_bin.1","K12063",5
"L036_bin.1","K00135",5
"L036_bin.1","K01673",5
"L036_bin.20","K03387",1
"L036_bin.20","K24119",1
"L036_bin.20","K03596",1
"L036_bin.20","K01610",1
"L036_bin.20","K03686",1
"L036_bin.20","K04043",1
"L036_bin.20","K03687",1
"L036_bin.20","K03705",1
"L036_bin.20","K02495",1
"L036_bin.20","K21936",1
"L036_bin.20","K11753",1
"L036_bin.20","K03177",1
"L036_bin.20","K25232",1
"L036_bin.20","K01258",1
"L036_bin.20","K22391",1
"L036_bin.20","K06967",1
"L036_bin.20","K03086",1
"L036_bin.20","K03087",1
"L036_bin.20","K02316",1
"L036_bin.20","K03978",1
"L036_bin.20","K03544",1
"L036_bin.20","K03545",1
"L036_bin.20","K03700",1
"L036_bin.20","K05366",1
"L036_bin.20","K10773",1
"L036_bin.20","K02086",1
"L036_bin.20","K01893",1
"L036_bin.20","K22457",1
"L036_bin.20","K00812",1
"L036_bin.20","K03722",1
"L036_bin.20","K02342",1
"L036_bin.20","K00974",1
"L036_bin.20","K18700",1
"L036_bin.20","K00215",1
"L036_bin.20","K03530",1
"L036_bin.20","K03977",1
"L036_bin.20","K02945",1
"L036_bin.20","K00945",1
"L036_bin.20","K05337",1
"L036_bin.20","K23675",1
"L036_bin.20","K07775",1
"L036_bin.20","K02483",1
"L036_bin.20","K06178",1
"L036_bin.20","K06024",1
"L036_bin.20","K05896",1
"L036_bin.20","K02859",1
"L036_bin.20","K03783",1
"L036_bin.20","K01839",1
"L036_bin.20","K04763",1
"L036_bin.20","K03711",1
"L036_bin.20","K00243",1
"L036_bin.20","K00873",1
"L036_bin.20","K00850",1
"L036_bin.20","K02337",1
"L036_bin.20","K07568",1
"L036_bin.20","K03551",1
"L036_bin.20","K03550",1
"L036_bin.20","K03572",1
"L036_bin.20","K03555",1
"L036_bin.20","K09769",1
"L036_bin.20","K18682",1
"L036_bin.20","K03553",1
"L036_bin.20","K03742",1
"L036_bin.20","K00995",1
"L036_bin.20","K15539",1
"L036_bin.20","K23536",1
"L036_bin.20","K23535",1
"L036_bin.20","K23537",1
"L036_bin.20","K07335",1
"L036_bin.20","K03466",1
"L036_bin.20","K01512",1
"L036_bin.20","K03217",1
"L036_bin.20","K18940",1
"L036_bin.20","K18941",1
"L036_bin.20","K02483",1
"L036_bin.20","K00033",1
"L036_bin.20","K02315",1
"L036_bin.20","K03436",1
"L036_bin.20","K00882",1
"L036_bin.20","K02770",1
"L036_bin.20","K02768",1
"L036_bin.20","K01940",1
"L036_bin.20","K00763",1
"L036_bin.20","K01916",1
"L036_bin.20","K02851",1
"L036_bin.20","K01928",1
"L036_bin.20","K25232",1
"L036_bin.20","K01975",1
"L036_bin.20","K02240",1
"L036_bin.20","K02242",1
"L036_bin.20","K05808",1
"L036_bin.20","K03070",1
"L036_bin.20","K02836",1
"L036_bin.20","K09812",1
"L036_bin.20","K09811",1
"L036_bin.20","K07658",1
"L036_bin.20","K02483",1
"L036_bin.20","K07636",1
"L036_bin.20","K02040",1
"L036_bin.20","K02037",1
"L036_bin.20","K02038",1
"L036_bin.20","K02036",1
"L036_bin.20","K02039",1
"L036_bin.20","K02040",1
"L036_bin.20","K02037",1
"L036_bin.20","K02038",1
"L036_bin.20","K02036",1
"L036_bin.20","K02036",1
"L036_bin.20","K02039",1
"L036_bin.20","K22043",1
"L036_bin.20","K03701",1
"L036_bin.20","K11621",1
"L036_bin.20","K03973",1
"L036_bin.20","K08972",1
"L036_bin.20","K06023",1
"L036_bin.20","K13292",1
"L036_bin.20","K06019",1
"L036_bin.20","K01091",1
"L036_bin.20","K00057",1
"L036_bin.20","K00963",1
"L036_bin.20","K00384",1
"L036_bin.20","K01835",1
"L036_bin.20","K01118",1
"L036_bin.20","K01953",1
"L036_bin.20","K05846",1
"L036_bin.20","K05845",1
"L036_bin.20","K05846",1
"L036_bin.20","K05847",1
"L036_bin.20","K00864",1
"L036_bin.20","K06958",1
"L036_bin.20","K09762",1
"L036_bin.20","K03111",1
"L036_bin.20","K02963",1
"L036_bin.20","K03111",1
"L036_bin.20","K02990",1
"L036_bin.20","K02469",1
"L036_bin.20","K02470",1
"L036_bin.20","K03629",1
"L036_bin.20","K14761",1
"L036_bin.20","K02338",1
"L036_bin.20","K02313",1
"L036_bin.20","K02914",1
"L036_bin.20","K03536",1
"L036_bin.20","K03217",1
"L036_bin.20","K06346",1
"L036_bin.20","K19745",1
"L036_bin.20","K02819",1
"L036_bin.20","K01226",1
"L036_bin.20","K09155",1
"L036_bin.20","K03486",1
"L036_bin.20","K01588",1
"L036_bin.20","K01589",1
"L036_bin.20","K01756",1
"L036_bin.20","K01923",1
"L036_bin.20","K23264",1
"L036_bin.20","K23265",1
"L036_bin.20","K23269",1
"L036_bin.20","K00764",1
"L036_bin.20","K01933",1
"L036_bin.20","K11175",1
"L036_bin.20","K00602",1
"L036_bin.20","K01945",1
"L036_bin.20","K13955",1
"L036_bin.20","K03650",1
"L036_bin.20","K03495",1
"L036_bin.20","K00878",1
"L036_bin.20","K00788",1
"L036_bin.20","K00941",1
"L036_bin.20","K01091",1
"L036_bin.20","K03501",1
"L036_bin.20","K03496",1
"L036_bin.20","K03497",1
"L036_bin.20","K06942",1
"L036_bin.20","K07166",1
"L036_bin.20","K09157",1
"L036_bin.20","K01426",1
"L036_bin.20","K03713",1
"L036_bin.20","K01915",1
"L036_bin.20","K25147",1
"L036_bin.20","K01992",1
"L036_bin.20","K02348",1
"L036_bin.20","K03320",1
"L036_bin.20","K04751",1
"L036_bin.20","K21636",1
"L036_bin.20","K04068",1
"L036_bin.20","K02027",1
"L036_bin.20","K02025",1
"L036_bin.20","K02026",1
"L036_bin.20","K00690",1
"L036_bin.20","K07407",1
"L036_bin.20","K15975",1
"L036_bin.20","K01176",1
"L036_bin.20","K10112",1
"L036_bin.20","K01520",1
"L036_bin.20","K04485",1
"L036_bin.20","K09698",1
"L036_bin.20","K01885",1
"L036_bin.20","K00640",1
"L036_bin.20","K01883",1
"L036_bin.20","K11145",1
"L036_bin.20","K03218",1
"L036_bin.20","K06962",1
"L036_bin.20","K07496",1
"L036_bin.20","K07491",1
"L036_bin.20","K07192",1
"L036_bin.20","K06113",1
"L036_bin.20","K00121",1
"L036_bin.20","K01070",1
"L036_bin.20","K01258",1
"L036_bin.20","K15580",1
"L036_bin.20","K02035",1
"L036_bin.20","K16960",1
"L036_bin.20","K02028",1
"L036_bin.20","K16959",1
"L036_bin.20","K16958",1
"L036_bin.20","K16957",1
"L036_bin.20","K06901",1
"L036_bin.20","K03092",1
"L036_bin.20","K22390",1
"L036_bin.20","K19267",1
"L036_bin.20","K10708",1
"L036_bin.20","K19509",1
"L036_bin.20","K19508",1
"L036_bin.20","K02795",1
"L036_bin.20","K19507",1
"L036_bin.20","K07445",1
"L036_bin.20","K06922",1
"L036_bin.20","K25232",1
"L036_bin.20","K02004",1
"L036_bin.20","K23775",1
"L036_bin.20","K04564",1
"L036_bin.20","K18692",1
"L036_bin.20","K00036",1
"L036_bin.20","K06881",1
"L036_bin.20","K07238",1
"L036_bin.20","K02346",1
"L036_bin.20","K03709",1
"L036_bin.20","K04072",1
"L036_bin.20","K03210",1
"L036_bin.20","K00773",1
"L036_bin.20","K07403",1
"L036_bin.20","K03695",1
"L036_bin.20","K21064",1
"L036_bin.20","K02884",1
"L036_bin.20","K00554",1
"L036_bin.20","K02860",1
"L036_bin.20","K06960",1
"L036_bin.20","K02959",1
"L036_bin.20","K03106",1
"L036_bin.20","K09787",1
"L036_bin.20","K03110",1
"L036_bin.20","K21064",1
"L036_bin.20","K03529",1
"L036_bin.20","K03685",1
"L036_bin.20","K03671",1
"L036_bin.20","K07456",1
"L036_bin.20","K08641",1
"L036_bin.20","K19285",1
"L036_bin.20","K23107",1
"L036_bin.20","K14155",1
"L036_bin.20","K01607",1
"L036_bin.20","K05989",1
"L036_bin.20","K03292",1
"L036_bin.20","K01207",1
"L036_bin.20","K01838",1
"L036_bin.20","K01808",1
"L036_bin.20","K11927",1
"L036_bin.20","K00297",1
"L036_bin.20","K00549",1
"L036_bin.20","K01629",1
"L036_bin.20","K01813",1
"L036_bin.20","K00848",1
"L036_bin.20","K01784",1
"L036_bin.20","K03665",1
"L036_bin.20","K00791",1
"L036_bin.20","K01126",1
"L036_bin.20","K03631",1
"L036_bin.20","K06442",1
"L036_bin.20","K03602",1
"L036_bin.20","K03601",1
"L036_bin.20","K01491",1
"L036_bin.20","K03625",1
"L036_bin.20","K02356",1
"L036_bin.20","K01271",1
"L036_bin.20","K01262",1
"L036_bin.20","K02248",1
"L036_bin.20","K02246",1
"L036_bin.20","K02245",1
"L036_bin.20","K02244",1
"L036_bin.20","K02243",1
"L036_bin.20","K08602",1
"L036_bin.20","K07029",1
"L036_bin.20","K07146",1
"L036_bin.20","K03693",1
"L036_bin.20","K02529",1
"L036_bin.20","K01271",1
"L036_bin.20","K22044",1
"L036_bin.20","K07095",1
"L036_bin.20","K01519",1
"L036_bin.20","K01776",1
"L036_bin.20","K03719",1
"L036_bin.20","K01744",1
"L036_bin.20","K02824",1
"L036_bin.20","K01664",1
"L036_bin.20","K01658",1
"L036_bin.20","K01665",1
"L036_bin.20","K01657",1
"L036_bin.20","K14058",1
"L036_bin.20","K04750",1
"L036_bin.20","K00297",1
"L036_bin.20","K00548",1
"L036_bin.20","K08177",1
"L036_bin.20","K06287",1
"L036_bin.20","K07105",1
"L036_bin.20","K00661",1
"L036_bin.20","K22247",1
"L036_bin.20","K00789",1
"L036_bin.20","K06920",1
"L036_bin.20","K09457",1
"L036_bin.20","K07720",1
"L036_bin.20","K07718",1
"L036_bin.20","K02012",1
"L036_bin.20","K02011",1
"L036_bin.20","K24300",1
"L036_bin.20","K02773",1
"L036_bin.20","K02774",1
"L036_bin.20","K02775",1
"L036_bin.20","K01684",1
"L036_bin.20","K12942",1
"L036_bin.20","K07484",1
"L036_bin.20","K15986",1
"L036_bin.20","K04069",1
"L036_bin.20","K00656",1
"L036_bin.20","K02621",1
"L036_bin.20","K02622",1
"L036_bin.20","K08591",1
"L036_bin.20","K03706",1
"L036_bin.20","K03667",1
"L036_bin.20","K01419",1
"L036_bin.20","K03733",1
"L036_bin.20","K04763",1
"L036_bin.20","K04094",1
"L036_bin.20","K03168",1
"L036_bin.20","K04096",1
"L036_bin.20","K03470",1
"L036_bin.20","K14540",1
"L036_bin.20","K03100",1
"L036_bin.20","K03100",1
"L036_bin.20","K03797",1
"L036_bin.20","K03784",1
"L036_bin.20","K11068",1
"L036_bin.20","K00287",1
"L036_bin.20","K00560",1
"L036_bin.20","K15738",1
"L036_bin.20","K01938",1
"L036_bin.20","K02120",1
"L036_bin.20","K02118",1
"L036_bin.20","K02117",1
"L036_bin.20","K02122",1
"L036_bin.20","K02119",1
"L036_bin.20","K02124",1
"L036_bin.20","K02123",1
